gene	count_2	count_3	count_4	count_5	count_6	count_7	count_8	count_9	count_10	count_11	count_12	count_13	count_14	count_15	count_16	count_18	count_19	count_20	count_21	count_22	count_23	count_24	count_25	count_26	count_27	count_28	count_29	count_30	count_31	count_32	count_34	count_35	count_36	count_37	count_38	count_39	count_40	count_41	count_42	count_43	count_44	count_45	count_46	count_47	count_48	count_50	count_51	count_52	count_53	count_54	count_55	count_56	count_57	count_58	count_59	count_60	count_61	count_62	count_63	count_64
Rv3583c	3712.241364	3428.875166	3573.968171	2610.150477	6477.884712	9661.882525	13501.56919	15076.75023	15000.97028	11567.5493	6564.081973	4864.385574	4264.090534	3587.036204	3604.116142	3795.660804	4053.178346	4135.912956	4357.681845	5578.574085	8607.494181	13223.3935	14507.39162	13766.93421	8910.091943	6776.171454	4758.192089	4132.162966	3308.541174	4012.340097	4423.076672	4289.499226	4751.169354	4241.897336	4031.281909	4341.447749	4185.646779	4892.279675	5392.382685	7715.754083	7216.44449	6334.413013	7267.540063	8324.619196	8797.510744	4395.993039	5035.864222	4752.921415	4478.023373	4416.203881	4366.160327	4380.139179	4921.710885	5373.556689	6778.537641	6607.947266	6710.222592	7539.763621	10425.32792	10500.82788
Rv3584	859.2865106	719.1666954	597.7716669	495.793008	271.542985	239.2159933	332.8808391	555.4489973	577.8493945	290.4959644	130.8199221	18.25285394	91.43274049	225.195098	183.8834766	860.1653085	673.3281695	592.962431	488.2711592	311.8457563	264.966375	254.3907152	565.8393813	346.545542	137.5237587	96.38935212	51.94532848	109.7520044	291.3180908	210.4374177	1315.601378	1233.907395	1246.111996	1217.377228	1137.028231	1137.593782	1123.133535	1155.197695	1207.996166	1516.924143	1694.224146	1544.125325	1145.626965	1141.695864	818.8580639	1328.626625	1434.428694	1252.581252	1243.330863	1171.739582	1139.680603	1074.642588	1166.638026	1326.142397	1698.370117	1521.212659	1091.404025	1129.383406	754.813092	767.3515638
Rv3585	217.7720882	198.6056328	165.6034105	183.2198847	134.8394228	159.4773289	237.7720279	273.8402399	336.0416479	505.4629781	684.8807686	693.6084496	590.1567795	579.0731092	386.1553009	229.1299507	178.3259427	140.0978138	130.1188965	174.8976199	122.980174	201.8713417	386.9611253	424.9308432	354.6665355	337.3627324	467.5079563	428.0328172	790.7205322	505.0498025	485.8266525	470.5399225	425.7794233	396.9316573	341.3878373	352.8751834	340.2792494	311.8386189	288.4311897	443.4085956	284.1983331	288.9066559	150.7664924	165.6346331	166.8301658	554.9857061	475.9722962	457.921213	388.996852	359.4762425	355.5337207	306.3283479	279.8158173	271.3321709	313.4061086	248.1935295	195.9232024	171.6662778	163.5556344	157.7934202
Rv3586	109.3075385	103.9128593	99.96181721	113.2298887	62.13798285	60.44705207	65.0233709	104.8749855	83.56591244	139.4380629	115.429343	219.0342472	66.49653853	96.51218487	119.5242598	128.2317839	110.8888415	101.6805295	111.2516565	63.52413554	41.36605854	75.49659934	102.2161463	86.63638551	115.809481	38.55574085	124.6687883	93.28920376	176.871698	112.2332894	168.152391	140.5784436	145.4776977	136.0651084	128.5093332	108.7505361	98.05554693	105.1085441	95.12741139	77.79098168	84.98535362	95.10591776	59.51308909	68.02851004	77.85407738	178.8017995	170.1209233	134.6955305	111.2536208	127.346371	105.1357598	107.9273133	83.39065446	92.32474624	84.15170294	76.43045777	77.6632514	59.4808594	55.28641162	60.52350363
Rv3587c	323.988668	606.5321332	812.6895739	1504.601693	978.05185	1101.551066	1581.911859	1891.633998	2085.591815	2544.744648	2208.548096	1724.894697	1679.037598	1463.768137	1802.058071	324.9663366	653.8617898	826.1804012	910.5069785	1277.90761	1323.713873	1633.024268	2080.828693	2137.030843	1954.284992	1725.369403	1537.581723	1531.040462	2122.460376	1655.441019	1296.015446	1407.906375	1625.235694	1699.011668	1448.803048	1489.566471	1267.30169	1225.436106	1340.930626	937.9369791	1207.15755	1140.373788	1261.677489	1555.782447	1190.055183	1289.311771	1474.516998	1577.114658	1754.784862	1405.39914	1516.73465	1330.747335	1243.102547	1293.828735	1119.139003	1199.465087	1360.283615	1295.026306	1612.520339	1383.394369
Rv3588c	144.4320688	148.767331	111.6240292	120.9251239	79.53661804	70.09285825	62.11187668	64.09026892	74.67592175	34.85951573	69.25760581	36.50570787	33.24826927	64.34145658	18.38834766	133.968469	180.7592401	123.8122259	121.9864655	65.17411309	58.13608227	78.77906018	36.50576654	66.00867468	94.0952033	38.55574085	0	120.7272049	0	35.07290295	243.6298847	283.8093107	281.7711973	271.2291233	244.7264693	250.8933529	294.6966708	316.8200665	284.162652	274.4910354	235.7658197	241.353697	149.7746076	202.6066495	165.4399144	237.5048	287.7404134	269.609015	289.9889459	246.6618898	273.4874775	265.3658363	293.9451308	331.0867983	274.0828829	242.0297829	208.2787197	181.4542673	129.7694939	122.1277841
Rv3589	261.6075021	196.6121007	157.6064651	154.2711429	52.19590559	48.22903091	71.81685741	67.97452764	85.34391057	104.5785472	69.25760581	109.5171236	149.6172117	128.6829132	82.74756448	209.8951832	163.0309301	132.5813886	106.3721979	70.12404573	48.07406803	31.18337799	62.05980311	57.75759034	86.85711074	38.55574085	103.890657	98.77680398	145.6590454	63.13122531	247.45153	241.9010199	236.5849427	220.7678911	253.666249	231.0384832	211.4819634	155.9193095	173.7904631	126.6881702	105.0894158	140.8644254	106.1316756	59.15522612	70.90282047	280.8588508	233.6110287	244.7622666	218.8595818	210.7142655	172.1626088	167.4120041	147.3881335	133.3579668	123.4749286	117.1111853	94.13727442	79.05683845	57.59001211	50.79651197
Rv3590c	222.2680281	310.7418119	367.5262813	372.6692455	562.3487448	624.4051868	852.0973082	908.916541	924.5590312	1882.413849	1385.152116	1633.630427	1213.561828	1318.99986	1572.203725	238.5786085	333.7093664	322.3711245	306.7552986	542.0176241	593.6588401	686.0343157	1022.161463	1146.900722	1230.475735	1301.256254	1111.630029	1706.643669	1987.205548	1003.085024	240.2859451	252.5107138	235.482839	247.8006941	248.6376229	266.6869992	266.6050817	301.377579	312.2130425	255.5989398	343.5966985	367.8625121	345.1759167	372.6779246	426.8071742	219.4630522	175.6152594	200.7355722	224.3310714	246.2794683	280.6609195	291.724322	282.5862709	295.439188	260.3197539	304.8999982	378.3141716	344.0854778	447.6663608	397.725881
Rv3591c	31.75257544	29.40459808	23.32442402	28.21586224	10.56345708	7.0735912	5.822988439	13.59490553	7.111992548	17.42975786	7.695289535	18.25285394	0	48.25609244	18.38834766	23.28419234	35.80423411	21.71411719	35.13210206	26.39964075	15.65202215	8.206152102	21.90345992	0	36.19046281	19.27787042	10.3890657	43.90080177	0	42.08748354	59.71320704	34.48150503	43.7167829	32.43936359	36.87659127	37.45350412	29.68167907	18.92950083	11.58603087	26.67119372	29.24227221	15.25283587	18.84581155	31.05649372	8.341508291	31.23645896	40.49529156	35.96239893	35.95550273	30.59372276	31.83214902	27.07087726	25.76521882	25.90222047	27.52625797	19.31307266	22.94596064	18.0701345	9.214401937	25.93864441
Rv3592	517.5950793	460.2567174	480.1499287	400.1522282	376.556176	380.6878173	280.4739431	388.4258722	460.5015175	336.9753187	238.5539756	273.792809	241.0499522	193.0243697	239.0485196	521.0259852	512.7305369	449.5239838	454.4402461	395.1696224	328.6924651	339.734697	339.5036288	305.2901204	231.618962	298.8069916	322.0610366	230.4792093	176.871698	147.3061924	427.5465624	502.8994888	502.1919514	495.6013882	439.1666778	442.6733439	468.5465053	438.8655324	445.147502	491.1944843	427.6682311	491.6796503	431.4698959	470.2840477	469.9049671	495.4748662	544.3462559	573.4367974	497.3844544	439.7847647	396.3326723	415.6804442	461.2805305	450.0831379	403.8495277	368.1811299	452.4472752	395.2841922	387.0048813	405.2913189
Rv3593	566.2074293	587.344387	512.8041223	499.8238454	275.8926438	263.6520356	213.5095761	219.4606178	257.8097299	180.1074979	123.1246326	54.75856181	83.12067317	176.9390056	128.7184336	456.5726412	439.731613	470.8205218	411.8263075	247.496632	154.2842183	190.3827288	153.3242195	103.1385542	57.90474049	77.1114817	124.6687883	126.2148051	104.0421753	112.2332894	466.7184262	520.9359683	558.0318758	503.2606824	486.1005212	505.8479291	444.6951561	431.393361	392.7054675	441.1859961	411.219453	384.0125736	424.5267022	459.9318831	369.8068676	489.0121506	591.9638349	561.4493311	488.7863994	491.7940934	477.4822353	492.9749227	430.5284951	402.382019	406.2089212	408.0400245	350.0729893	317.7331983	349.3794068	408.5336495
Rv3594	48.05035753	48.59234428	50.98052678	38.84261555	24.23381331	21.2207736	47.55440558	15.53703489	48.0059497	52.28927359	38.47644767	9.126426968	24.93620195	80.42682073	0	27.3336171	22.94251894	41.96670726	33.18031862	26.39964075	7.826011075	34.46583883	7.301153307	82.51084334	28.95237025	19.27787042	62.33439417	21.95040088	41.61687012	42.08748354	49.68138826	58.8838009	62.45254699	63.07654031	64.2546666	64.07707934	61.48347808	55.29406821	55.49098998	50.00848822	62.13982846	54.730764	40.66727755	42.88753894	44.48804422	48.47036735	54.33287862	56.01416075	59.92583788	55.45112251	60.52591715	63.4028441	54.57793664	54.62547486	57.01867722	44.37897548	44.12684739	38.39903582	20.73240436	25.93864441
Rv3595c	150.3329899	179.1686951	241.5743916	238.5522899	187.0353284	213.4938435	249.4180048	268.0138518	307.5936777	412.5042695	330.89745	666.2291687	357.4188946	482.5609244	524.0679083	166.363867	204.049373	182.6908898	178.5881855	186.4474628	207.9482943	216.6424155	211.7334459	284.6624095	369.1427206	539.7803719	384.3954307	696.9252281	613.8488342	392.816513	233.1203603	223.3340557	256.0554427	269.4269365	226.8469099	269.8457285	264.4849617	299.8831447	267.6982923	317.8317251	305.2162162	362.4791583	261.857592	276.5506821	310.0260581	197.9206667	205.9358546	200.5176183	235.5345976	225.6287054	246.8112399	269.9963811	207.5069774	203.627357	242.6243024	239.9752007	270.644664	240.1822044	261.8425884	281.0019811
Rv3596c	4510.832686	4909.321921	4702.537088	4385.55116	3953.218469	4326.465599	4976.714119	5002.925234	5609.584122	3607.959878	3355.146237	3595.812225	3291.578657	3249.243557	3181.184145	4503.635232	4705.302066	4553.700923	4799.110201	4443.389533	4223.809977	4823.576206	5337.143068	5383.832528	4089.522297	3865.21302	3979.012161	3451.700539	3901.581573	3458.188231	4119.73358	4697.97244	4984.447986	5075.408762	4975.54614	5008.39087	5210.194737	5865.654533	5929.608643	6153.266651	6290.74381	6539.877685	6590.082732	6406.510989	6574.498785	4215.037	4994.758449	4825.718028	5096.822786	5042.992776	5061.311694	5459.412312	5846.211264	5823.896284	6169.814108	6689.719637	6764.939883	5843.429745	5502.53369	6082.612115
Rv3597c	265.5414495	190.6315045	243.906834	276.6620259	488.4045452	547.2387374	573.5643612	617.5971368	504.9514709	604.231606	454.0220825	374.1835057	515.3481736	321.7072829	661.9805158	268.9492942	267.662721	275.3934671	272.9243855	421.5692632	758.0050727	590.8429514	478.2255416	544.5715661	448.7617388	356.6406028	405.1735621	230.4792093	270.5096558	645.3414143	533.5972181	521.9969377	660.5275264	680.7760887	571.5871646	539.2402099	553.3513027	508.1076538	511.0049407	551.2046702	788.6275288	800.3252702	1040.487174	912.469363	1433.349175	413.8830812	642.6338228	517.6405906	591.1814181	565.9838711	506.4001735	417.461423	431.6366766	507.5296467	578.8378819	704.3107775	901.3644026	1140.67724	1104.192499	1235.32794
Rv3598c	560.5875045	273.3630855	180.9308892	149.1409861	68.97316096	55.94567585	72.78735549	62.14813956	64.00793293	92.95870861	15.39057907	36.50570787	66.49653853	32.17072829	55.16504298	496.0545325	226.9918919	144.8999743	114.8299262	60.22418045	52.54607436	34.46583883	62.05980311	94.88746985	14.47618512	19.27787042	62.33439417	76.82640309	93.63795776	42.08748354	638.6924625	559.6613509	636.6486114	545.161527	427.433217	388.5236994	371.5510184	300.3812895	267.0885012	287.8266322	233.0243567	198.2868663	137.8719897	155.2824686	98.70784811	500.5911828	699.4086286	565.154548	441.1062762	421.4285311	368.3114144	299.2044328	268.4569574	292.8746117	218.6371347	196.4180581	122.3784567	122.7263302	86.76895157	88.62370174
Rv3599c	14.89280087	3.239489619	5.664502975	3.297957924	3.106899142	2.572214982	5.822988439	5.826388083	7.111992548	11.61983858	7.695289535	9.126426968	8.312067317	0	0	13.49808252	4.518981004	5.428529298	4.554161379	1.649977547	0	3.282460841	0	0	0	0	0	0	0	7.01458059	21.49675453	13.26211732	13.22524525	11.71421463	13.96840578	11.73242298	11.13062965	5.977737104	9.756657578	6.66779843	5.48292604	2.691676918	2.975654455	8.873283919	6.951256909	21.54238549	19.12842918	12.20542024	10.42188485	8.41327376	9.863482795	9.261089588	6.926134091	8.719559367	2.752625797	3.287331517	4.706863721	3.011689084	7.678668281	4.323107402
Rv3600c	220.3010544	56.81566408	43.31678746	70.35643572	45.36072748	51.44429963	75.69884971	91.28007997	112.0138826	75.52895075	53.86702674	118.6435506	66.49653853	64.34145658	36.77669532	207.8704708	68.13232898	41.13154891	49.44518068	51.14930394	33.54004746	57.44306472	105.866723	119.6407229	14.47618512	57.83361127	62.33439417	137.1900055	197.680133	56.11664472	295.6998013	325.7176014	281.7711973	212.2075035	241.9327882	205.3174021	187.6306141	117.0640183	119.5190553	126.6881702	120.6243729	97.79759468	60.50497391	97.60612311	94.53709396	320.7122639	308.0898061	263.2883509	243.0904641	173.2369552	198.8388463	137.135365	116.9131435	132.0756786	101.4539222	80.12870573	67.07280803	45.92825853	69.10801453	71.33127213
